Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females
C3010,10,00,0000,State - BIHAR  10,Urban,14,226072,120316,105756,164164,89570,74594,164164,89570,74594,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,00,0000,State - BIHAR  10,Urban,15-19,927083,520391,406692,543263,320963,222300,407132,235923,171209,129209,79919,49290,2980,2244,736,3818,2799,1019,124,78,46
C3010,10,00,0000,State - BIHAR  10,Urban,20-24,763176,426941,336235,231419,160198,71221,34836,23003,11833,190279,132314,57965,4243,3244,999,1849,1520,329,212,117,95
C3010,10,00,0000,State - BIHAR  10,Urban,25-29,653175,342870,310305,45978,36974,9004,0,0,0,38053,30351,7702,5067,4262,805,2578,2196,382,280,165,115
C3010,10,00,0000,State - BIHAR  10,Urban,30-34,589477,302783,286694,10042,7771,2271,0,0,0,7694,5900,1794,1365,1159,206,792,631,161,191,81,110
C3010,10,00,0000,State - BIHAR  10,Urban,35-59,1950319,1055567,894752,9870,7083,2787,0,0,0,6695,4859,1836,1734,1296,438,883,646,237,558,282,276
C3010,10,00,0000,State - BIHAR  10,Urban,60+,535350,281686,253664,2096,1495,601,0,0,0,1435,1059,376,334,248,86,178,115,63,149,73,76
C3010,10,00,0000,State - BIHAR  10,Urban,Age not stated,15108,9322,5786,567,366,201,0,0,0,490,309,181,32,19,13,34,27,7,11,11,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,All ages,3043466,1600839,1442627,396232,256090,140142,374639,239353,135286,18636,14670,3966,933,669,264,1642,1191,451,382,207,175
C3010,10,01,0000,District - Pashchim Champaran  01,Total,0-4,425415,216349,209066,4710,2573,2137,4710,2573,2137,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,5,107360,56295,51065,9506,5571,3935,9506,5571,3935,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,6,115583,59333,56250,20789,12117,8672,20789,12117,8672,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,7,71531,36914,34617,26726,15663,11063,26726,15663,11063,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,8,133366,70578,62788,55019,33684,21335,55019,33684,21335,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,9,49929,26391,23538,25260,15467,9793,25260,15467,9793,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,10,139951,75756,64195,65079,41569,23510,65079,41569,23510,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,11,35410,18977,16433,19480,12092,7388,19480,12092,7388,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,12,108611,59479,49132,50024,32683,17341,50024,32683,17341,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,13,39464,21096,18368,18834,11973,6861,18834,11973,6861,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,14,60156,33079,27077,24274,16122,8152,24274,16122,8152,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Total,15-19,243070,139912,103158,57211,41321,15890,49191,35391,13800,6758,5008,1750,187,141,46,1034,758,276,41,23,18
C3010,10,01,0000,District - Pashchim Champaran  01,Total,20-24,227960,115347,112613,15169,11863,3306,5747,4448,1299,9012,7128,1884,202,148,54,161,119,42,47,20,27
C3010,10,01,0000,District - Pashchim Champaran  01,Total,25-29,225594,111629,113965,2246,1923,323,0,0,0,1848,1636,212,184,142,42,165,122,43,49,23,26
C3010,10,01,0000,District - Pashchim Champaran  01,Total,30-34,213194,106247,106947,659,531,128,0,0,0,452,398,54,74,51,23,80,58,22,53,24,29
C3010,10,01,0000,District - Pashchim Champaran  01,Total,35-59,657773,350822,306951,1010,774,236,0,0,0,494,438,56,219,146,73,148,99,49,149,91,58
C3010,10,01,0000,District - Pashchim Champaran  01,Total,60+,184577,100143,84434,219,155,64,0,0,0,64,57,7,65,40,25,49,32,17,41,26,15
C3010,10,01,0000,District - Pashchim Champaran  01,Total,Age not stated,4522,2492,2030,17,9,8,0,0,0,8,5,3,2,1,1,5,3,2,2,0,2
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,All ages,2733907,1436653,1297254,325217,215326,109891,311987,204327,107660,10831,9302,1529,662,478,184,1377,1024,353,360,195,165
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,0-4,388237,197397,190840,3664,2046,1618,3664,2046,1618,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,5,97508,51048,46460,7455,4465,2990,7455,4465,2990,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,6,105876,54327,51549,17409,10317,7092,17409,10317,7092,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,7,64213,33173,31040,22368,13343,9025,22368,13343,9025,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,8,121855,64490,57365,47742,29664,18078,47742,29664,18078,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,9,44327,23433,20894,21243,13252,7991,21243,13252,7991,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,10,127211,68882,58329,56580,36743,19837,56580,36743,19837,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,11,30559,16402,14157,15803,10094,5709,15803,10094,5709,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,12,97842,53659,44183,42758,28616,14142,42758,28616,14142,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,13,33957,18187,15770,14891,9821,5070,14891,9821,5070,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,14,52685,29066,23619,19323,13369,5954,19323,13369,5954,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,15-19,212349,122677,89672,42907,32751,10156,38030,28815,9215,3815,3146,669,122,88,34,900,680,220,40,22,18
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,20-24,202157,101418,100739,10133,8413,1720,4721,3782,939,5142,4432,710,110,92,18,115,89,26,45,18,27
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,25-29,202967,100316,102651,1482,1305,177,0,0,0,1200,1104,96,121,93,28,115,87,28,46,21,25
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,30-34,192345,95652,96693,491,403,88,0,0,0,312,289,23,58,41,17,69,49,20,52,24,28
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,35-59,589125,313564,275561,779,594,185,0,0,0,324,296,28,189,125,64,128,86,42,138,87,51
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,60+,166558,90697,75861,180,125,55,0,0,0,37,34,3,61,38,23,45,30,15,37,23,14
C3010,10,01,0000,District - Pashchim Champaran  01,Rural,Age not stated,4136,2265,1871,9,5,4,0,0,0,1,1,0,1,1,0,5,3,2,2,0,2
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,All ages,309559,164186,145373,71015,40764,30251,62652,35026,27626,7805,5368,2437,271,191,80,265,167,98,22,12,10
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,0-4,37178,18952,18226,1046,527,519,1046,527,519,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,5,9852,5247,4605,2051,1106,945,2051,1106,945,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,6,9707,5006,4701,3380,1800,1580,3380,1800,1580,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,7,7318,3741,3577,4358,2320,2038,4358,2320,2038,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,8,11511,6088,5423,7277,4020,3257,7277,4020,3257,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,9,5602,2958,2644,4017,2215,1802,4017,2215,1802,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,10,12740,6874,5866,8499,4826,3673,8499,4826,3673,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,11,4851,2575,2276,3677,1998,1679,3677,1998,1679,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,12,10769,5820,4949,7266,4067,3199,7266,4067,3199,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,13,5507,2909,2598,3943,2152,1791,3943,2152,1791,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,14,7471,4013,3458,4951,2753,2198,4951,2753,2198,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,15-19,30721,17235,13486,14304,8570,5734,11161,6576,4585,2943,1862,1081,65,53,12,134,78,56,1,1,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,20-24,25803,13929,11874,5036,3450,1586,1026,666,360,3870,2696,1174,92,56,36,46,30,16,2,2,0
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,25-29,22627,11313,11314,764,618,146,0,0,0,648,532,116,63,49,14,50,35,15,3,2,1
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,30-34,20849,10595,10254,168,128,40,0,0,0,140,109,31,16,10,6,11,9,2,1,0,1
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,35-59,68648,37258,31390,231,180,51,0,0,0,170,142,28,30,21,9,20,13,7,11,4,7
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,60+,18019,9446,8573,39,30,9,0,0,0,27,23,4,4,2,2,4,2,2,4,3,1
C3010,10,01,0000,District - Pashchim Champaran  01,Urban,Age not stated,386,227,159,8,4,4,0,0,0,7,4,3,1,0,1,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,All ages,3939773,2077047,1862726,510904,333485,177419,479937,309189,170748,26664,21344,5320,1489,1090,399,2132,1487,645,682,375,307
C3010,10,02,0000,District - Purba Champaran  02,Total,0-4,554100,282804,271296,6719,3795,2924,6719,3795,2924,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,5,136385,72586,63799,11310,6808,4502,11310,6808,4502,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,6,147157,77133,70024,24420,14585,9835,24420,14585,9835,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,7,94664,49932,44732,33314,20067,13247,33314,20067,13247,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,8,175754,94846,80908,69025,42841,26184,69025,42841,26184,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,9,66806,35941,30865,32208,19793,12415,32208,19793,12415,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,10,189726,105400,84326,83844,54267,29577,83844,54267,29577,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,11,46749,25709,21040,25142,15817,9325,25142,15817,9325,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,12,143025,80472,62553,63998,42069,21929,63998,42069,21929,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,13,51577,28191,23386,24861,15748,9113,24861,15748,9113,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,14,74968,41988,32980,31185,20326,10859,31185,20326,10859,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Total,15-19,315836,184624,131212,77795,56055,21740,66197,47343,18854,9924,7532,2392,279,235,44,1348,923,425,47,22,25
C3010,10,02,0000,District - Purba Champaran  02,Total,20-24,294093,146497,147596,20877,16322,4555,7714,5730,1984,12514,10116,2398,326,251,75,245,190,55,78,35,43
C3010,10,02,0000,District - Purba Champaran  02,Total,25-29,282955,138078,144877,3240,2774,466,0,0,0,2664,2346,318,315,250,65,176,130,46,85,48,37
C3010,10,02,0000,District - Purba Champaran  02,Total,30-34,266068,131169,134899,1027,818,209,0,0,0,720,621,99,136,87,49,95,71,24,76,39,37
C3010,10,02,0000,District - Purba Champaran  02,Total,35-59,851445,445433,406012,1549,1128,421,0,0,0,700,606,94,335,211,124,198,126,72,316,185,131
C3010,10,02,0000,District - Purba Champaran  02,Total,60+,243427,132961,110466,356,245,111,0,0,0,125,111,14,96,55,41,58,35,23,77,44,33
C3010,10,02,0000,District - Purba Champaran  02,Total,Age not stated,5038,3283,1755,34,27,7,0,0,0,17,12,5,2,1,1,12,12,0,3,2,1
C3010,10,02,0000,District - Purba Champaran  02,Rural,All ages,3688687,1941681,1747006,451118,298331,152787,429118,280179,148939,18178,15555,2623,1190,862,328,1973,1372,601,659,363,296
C3010,10,02,0000,District - Purba Champaran  02,Rural,0-4,524768,267686,257082,5888,3329,2559,5888,3329,2559,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,5,129029,68575,60454,9930,6006,3924,9930,6006,3924,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,6,139651,73203,66448,21981,13286,8695,21981,13286,8695,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,7,88849,46856,41993,29739,18125,11614,29739,18125,11614,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,8,166640,89907,76733,63079,39497,23582,63079,39497,23582,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,9,62102,33417,28685,28874,17936,10938,28874,17936,10938,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,10,179630,99751,79879,76980,50259,26721,76980,50259,26721,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,11,42653,23424,19229,22055,14043,8012,22055,14043,8012,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,12,134639,75856,58783,58301,38824,19477,58301,38824,19477,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,13,47103,25798,21305,21698,14001,7697,21698,14001,7697,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,14,68988,38750,30238,27171,18099,9072,27171,18099,9072,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Rural,15-19,289940,169862,120078,64737,48117,16620,56459,41533,14926,6735,5503,1232,221,182,39,1275,877,398,47,22,25
C3010,10,02,0000,District - Purba Champaran  02,Rural,20-24,272492,134654,137838,15760,12796,2964,6963,5241,1722,8273,7169,1104,226,183,43,224,171,53,74,32,42
C3010,10,02,0000,District - Purba Champaran  02,Rural,25-29,264154,128255,135899,2355,2076,279,0,0,0,1917,1756,161,217,172,45,139,101,38,82,47,35
C3010,10,02,0000,District - Purba Champaran  02,Rural,30-34,249236,122574,126662,855,688,167,0,0,0,572,509,63,124,79,45,84,61,23,75,39,36
C3010,10,02,0000,District - Purba Champaran  02,Rural,35-59,795035,414878,380157,1371,1012,359,0,0,0,577,526,51,308,193,115,182,116,66,304,177,127
C3010,10,02,0000,District - Purba Champaran  02,Rural,60+,229239,125335,103904,323,220,103,0,0,0,100,90,10,92,52,40,57,34,23,74,44,30
C3010,10,02,0000,District - Purba Champaran  02,Rural,Age not stated,4539,2900,1639,21,17,4,0,0,0,4,2,2,2,1,1,12,12,0,3,2,1
C3010,10,02,0000,District - Purba Champaran  02,Urban,All ages,251086,135366,115720,59786,35154,24632,50819,29010,21809,8486,5789,2697,299,228,71,159,115,44,23,12,11
C3010,10,02,0000,District - Purba Champaran  02,Urban,0-4,29332,15118,14214,831,466,365,831,466,365,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,5,7356,4011,3345,1380,802,578,1380,802,578,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,6,7506,3930,3576,2439,1299,1140,2439,1299,1140,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,7,5815,3076,2739,3575,1942,1633,3575,1942,1633,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,8,9114,4939,4175,5946,3344,2602,5946,3344,2602,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,9,4704,2524,2180,3334,1857,1477,3334,1857,1477,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,10,10096,5649,4447,6864,4008,2856,6864,4008,2856,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,11,4096,2285,1811,3087,1774,1313,3087,1774,1313,0,0,0,0,0,0,0,0,0,0,0,0
C3010,10,02,0000,District - Purba Champaran  02,Urban,12,8386,4616,3770,5697,3245,2452,5697,3245,2452,0,0,0,0,0,0,0,0,0,0,0,0
