Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Total,25-29,92902,46972,45930,1615,1193,422,0,0,0,1141,897,244,177,104,73,205,150,55,92,42,50
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Total,30-34,77342,41772,35570,525,419,106,0,0,0,282,247,35,81,68,13,99,71,28,63,33,30
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Total,35-59,237279,136203,101076,801,635,166,0,0,0,360,317,43,127,101,26,173,124,49,141,93,48
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Total,60+,49916,26417,23499,75,62,13,0,0,0,16,14,2,10,6,4,32,28,4,17,14,3
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Age not stated,1110,709,401,5,4,1,0,0,0,4,4,0,0,0,0,1,0,1,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,All ages,870087,454680,415407,182748,102796,79952,177507,99146,78361,3875,2793,1082,338,227,111,614,422,192,414,208,206
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,0-4,113140,57403,55737,2384,1258,1126,2384,1258,1126,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,5,27011,14043,12968,4615,2563,2052,4615,2563,2052,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,6,28878,14784,14094,8339,4643,3696,8339,4643,3696,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,7,24445,12624,11821,11283,6278,5005,11283,6278,5005,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,8,30701,15679,15022,15264,8385,6879,15264,8385,6879,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,9,20927,10627,10300,12390,6717,5673,12390,6717,5673,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,10,31619,16316,15303,18559,10263,8296,18559,10263,8296,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,11,14594,7395,7199,10102,5468,4634,10102,5468,4634,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,12,28775,14838,13937,18593,10263,8330,18593,10263,8330,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,13,17471,8785,8686,12051,6530,5521,12051,6530,5521,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,14,20865,10671,10194,13949,7627,6322,13949,7627,6322,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,15-19,84622,43815,40807,42656,24351,18305,41770,23855,17915,645,362,283,56,22,34,139,97,42,46,15,31
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,20-24,65121,33182,31939,10609,6925,3684,8208,5296,2912,2114,1483,631,81,54,27,116,60,56,90,32,58
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,25-29,69645,35086,34559,957,721,236,0,0,0,690,552,138,68,44,24,117,89,28,82,36,46
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,30-34,57326,30276,27050,371,299,72,0,0,0,191,177,14,48,40,8,76,53,23,56,29,27
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,35-59,188131,104361,83770,562,453,109,0,0,0,226,210,16,77,63,14,134,96,38,125,84,41
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,60+,45973,24263,21710,60,49,11,0,0,0,6,6,0,8,4,4,31,27,4,15,12,3
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,Age not stated,843,532,311,4,3,1,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,All ages,227881,125261,102620,73186,39571,33615,68164,36375,31789,4219,2757,1462,470,233,237,268,173,95,65,33,32
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,0-4,24703,12388,12315,1622,876,746,1622,876,746,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5,6130,3132,2998,2535,1340,1195,2535,1340,1195,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,6,6009,3083,2926,3656,1905,1751,3656,1905,1751,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,7,6275,3279,2996,5037,2669,2368,5037,2669,2368,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,8,6606,3372,3234,5504,2851,2653,5504,2851,2653,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,9,5194,2620,2574,4551,2339,2212,4551,2339,2212,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,10,7107,3688,3419,6038,3267,2771,6038,3267,2771,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,11,4380,2178,2202,3910,2020,1890,3910,2020,1890,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,12,6989,3446,3543,5866,3031,2835,5866,3031,2835,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,13,5176,2566,2610,4474,2304,2170,4474,2304,2170,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,14,5830,2881,2949,4937,2558,2379,4937,2558,2379,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,15-19,25939,13743,12196,18346,10122,8224,17292,9558,7734,918,499,419,77,35,42,49,25,24,10,5,5
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,20-24,20912,11330,9582,5643,3501,2142,2742,1657,1085,2614,1727,887,199,70,129,68,40,28,20,7,13
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,25-29,23257,11886,11371,658,472,186,0,0,0,451,345,106,109,60,49,88,61,27,10,6,4
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,30-34,20016,11496,8520,154,120,34,0,0,0,91,70,21,33,28,5,23,18,5,7,4,3
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,35-59,49148,31842,17306,239,182,57,0,0,0,134,107,27,50,38,12,39,28,11,16,9,7
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,60+,3943,2154,1789,15,13,2,0,0,0,10,8,2,2,2,0,1,1,0,2,2,0
C3010,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,Age not stated,267,177,90,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,All ages,38924,21846,17078,6760,3688,3072,6384,3438,2946,75,48,27,21,15,6,236,166,70,44,21,23
C3010,12,01,0000,District - Tawang  01,Total,0-4,4416,2238,2178,213,112,101,213,112,101,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,5,1096,584,512,365,203,162,365,203,162,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,6,1003,522,481,444,238,206,444,238,206,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,7,932,466,466,519,278,241,519,278,241,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,8,1150,582,568,661,337,324,661,337,324,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,9,844,415,429,511,274,237,511,274,237,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,10,1010,499,511,622,321,301,622,321,301,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,11,635,318,317,422,217,205,422,217,205,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,12,1032,502,530,603,317,286,603,317,286,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,13,780,361,419,453,237,216,453,237,216,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,14,624,302,322,342,194,148,342,194,148,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,15-19,3195,1594,1601,1135,632,503,1064,588,476,12,6,6,0,0,0,51,35,16,8,3,5
C3010,12,01,0000,District - Tawang  01,Total,20-24,3672,2304,1368,252,172,80,165,122,43,40,22,18,11,6,5,28,19,9,8,3,5
C3010,12,01,0000,District - Tawang  01,Total,25-29,3821,2355,1466,57,42,15,0,0,0,15,13,2,3,2,1,27,23,4,12,4,8
C3010,12,01,0000,District - Tawang  01,Total,30-34,3548,2329,1219,43,30,13,0,0,0,0,0,0,2,2,0,30,22,8,11,6,5
C3010,12,01,0000,District - Tawang  01,Total,35-59,8578,5249,3329,89,59,30,0,0,0,7,6,1,3,3,0,74,45,29,5,5,0
C3010,12,01,0000,District - Tawang  01,Total,60+,2533,1193,1340,28,24,4,0,0,0,0,0,0,2,2,0,26,22,4,0,0,0
C3010,12,01,0000,District - Tawang  01,Total,Age not stated,55,33,22,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,All ages,30548,15534,15014,5332,2941,2391,4995,2711,2284,52,36,16,11,10,1,232,164,68,42,20,22
C3010,12,01,0000,District - Tawang  01,Rural,0-4,3869,1960,1909,134,73,61,134,73,61,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,5,970,512,458,276,152,124,276,152,124,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,6,887,467,420,347,193,154,347,193,154,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,7,818,403,415,417,223,194,417,223,194,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,8,1030,531,499,551,289,262,551,289,262,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,9,740,358,382,412,220,192,412,220,192,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,10,886,433,453,508,262,246,508,262,246,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,11,541,274,267,337,178,159,337,178,159,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,12,914,443,471,499,262,237,499,262,237,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,13,663,306,357,352,189,163,352,189,163,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,14,528,254,274,263,154,109,263,154,109,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,15-19,2657,1260,1397,842,467,375,774,424,350,9,5,4,0,0,0,51,35,16,8,3,5
C3010,12,01,0000,District - Tawang  01,Rural,20-24,2275,1108,1167,190,133,57,125,92,33,27,16,11,4,3,1,27,19,8,7,3,4
C3010,12,01,0000,District - Tawang  01,Rural,25-29,2515,1338,1177,45,33,12,0,0,0,9,8,1,1,1,0,24,21,3,11,3,8
C3010,12,01,0000,District - Tawang  01,Rural,30-34,2148,1113,1035,43,30,13,0,0,0,0,0,0,2,2,0,30,22,8,11,6,5
C3010,12,01,0000,District - Tawang  01,Rural,35-59,6607,3598,3009,87,58,29,0,0,0,6,6,0,2,2,0,74,45,29,5,5,0
C3010,12,01,0000,District - Tawang  01,Rural,60+,2449,1147,1302,28,24,4,0,0,0,0,0,0,2,2,0,26,22,4,0,0,0
C3010,12,01,0000,District - Tawang  01,Rural,Age not stated,51,29,22,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,All ages,8376,6312,2064,1428,747,681,1389,727,662,23,12,11,10,5,5,4,2,2,2,1,1
C3010,12,01,0000,District - Tawang  01,Urban,0-4,547,278,269,79,39,40,79,39,40,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,5,126,72,54,89,51,38,89,51,38,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,6,116,55,61,97,45,52,97,45,52,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,7,114,63,51,102,55,47,102,55,47,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,8,120,51,69,110,48,62,110,48,62,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,9,104,57,47,99,54,45,99,54,45,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,10,124,66,58,114,59,55,114,59,55,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,11,94,44,50,85,39,46,85,39,46,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,12,118,59,59,104,55,49,104,55,49,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,13,117,55,62,101,48,53,101,48,53,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,14,96,48,48,79,40,39,79,40,39,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,15-19,538,334,204,293,165,128,290,164,126,3,1,2,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,20-24,1397,1196,201,62,39,23,40,30,10,13,6,7,7,3,4,1,0,1,1,0,1
C3010,12,01,0000,District - Tawang  01,Urban,25-29,1306,1017,289,12,9,3,0,0,0,6,5,1,2,1,1,3,2,1,1,1,0
C3010,12,01,0000,District - Tawang  01,Urban,30-34,1400,1216,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,35-59,1971,1651,320,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,60+,84,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,01,0000,District - Tawang  01,Urban,Age not stated,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,All ages,74599,42542,32057,15958,8838,7120,15426,8457,6969,428,296,132,31,18,13,53,47,6,20,20,0
C3010,12,02,0000,District - West Kameng  02,Total,0-4,8570,4349,4221,318,164,154,318,164,154,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,5,1976,1055,921,509,292,217,509,292,217,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,6,2023,1024,999,884,467,417,884,467,417,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,7,1854,927,927,1088,549,539,1088,549,539,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,8,2142,1090,1052,1363,724,639,1363,724,639,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,9,1745,885,860,1213,644,569,1213,644,569,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,10,2225,1166,1059,1559,860,699,1559,860,699,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,11,1378,712,666,1061,572,489,1061,572,489,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,12,2216,1157,1059,1632,880,752,1632,880,752,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,13,1582,809,773,1122,603,519,1122,603,519,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,14,1614,844,770,1108,613,495,1108,613,495,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,15-19,6984,3690,3294,3250,1869,1381,3140,1793,1347,75,44,31,3,0,3,28,28,0,4,4,0
C3010,12,02,0000,District - West Kameng  02,Total,20-24,6893,4109,2784,691,474,217,429,296,133,242,166,76,6,2,4,9,5,4,5,5,0
C3010,12,02,0000,District - West Kameng  02,Total,25-29,7354,4196,3158,70,48,22,0,0,0,55,36,19,4,3,1,11,9,2,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,30-34,6180,3854,2326,35,31,4,0,0,0,27,23,4,5,5,0,3,3,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Total,35-59,16738,10902,5836,48,44,4,0,0,0,26,25,1,10,7,3,2,2,0,10,10,0
C3010,12,02,0000,District - West Kameng  02,Total,60+,3031,1708,1323,6,3,3,0,0,0,2,1,1,3,1,2,0,0,0,1,1,0
C3010,12,02,0000,District - West Kameng  02,Total,Age not stated,94,65,29,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,All ages,67906,38933,28973,13769,7652,6117,13417,7405,6012,265,178,87,29,16,13,49,44,5,9,9,0
C3010,12,02,0000,District - West Kameng  02,Rural,0-4,7973,4049,3924,274,137,137,274,137,137,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,5,1830,971,859,441,254,187,441,254,187,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,6,1864,946,918,780,417,363,780,417,363,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,7,1700,854,846,959,490,469,959,490,469,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,8,1964,1004,960,1210,654,556,1210,654,556,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,9,1609,817,792,1093,583,510,1093,583,510,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,10,2033,1072,961,1390,776,614,1390,776,614,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,11,1226,636,590,925,506,419,925,506,419,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,12,1984,1026,958,1417,761,656,1417,761,656,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,13,1439,741,698,1000,542,458,1000,542,458,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,14,1427,754,673,953,530,423,953,530,423,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,15-19,6171,3245,2926,2688,1551,1137,2616,1501,1115,43,24,19,3,0,3,26,26,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,20-24,6229,3745,2484,507,348,159,359,254,105,134,88,46,5,1,4,9,5,4,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,25-29,6656,3878,2778,52,32,20,0,0,0,39,21,18,4,3,1,9,8,1,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,30-34,5610,3566,2044,33,30,3,0,0,0,25,22,3,5,5,0,3,3,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,35-59,15243,9961,5282,44,40,4,0,0,0,23,22,1,10,7,3,2,2,0,9,9,0
C3010,12,02,0000,District - West Kameng  02,Rural,60+,2862,1609,1253,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Rural,Age not stated,86,59,27,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,All ages,6693,3609,3084,2189,1186,1003,2009,1052,957,163,118,45,2,2,0,4,3,1,11,11,0
C3010,12,02,0000,District - West Kameng  02,Urban,0-4,597,300,297,44,27,17,44,27,17,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,5,146,84,62,68,38,30,68,38,30,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,6,159,78,81,104,50,54,104,50,54,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,7,154,73,81,129,59,70,129,59,70,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,8,178,86,92,153,70,83,153,70,83,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,9,136,68,68,120,61,59,120,61,59,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,10,192,94,98,169,84,85,169,84,85,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,11,152,76,76,136,66,70,136,66,70,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,12,232,131,101,215,119,96,215,119,96,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,13,143,68,75,122,61,61,122,61,61,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,14,187,90,97,155,83,72,155,83,72,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,15-19,813,445,368,562,318,244,524,292,232,32,20,12,0,0,0,2,2,0,4,4,0
C3010,12,02,0000,District - West Kameng  02,Urban,20-24,664,364,300,184,126,58,70,42,28,108,78,30,1,1,0,0,0,0,5,5,0
C3010,12,02,0000,District - West Kameng  02,Urban,25-29,698,318,380,18,16,2,0,0,0,16,15,1,0,0,0,2,1,1,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,30-34,570,288,282,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
C3010,12,02,0000,District - West Kameng  02,Urban,35-59,1495,941,554,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0
C3010,12,02,0000,District - West Kameng  02,Urban,60+,169,99,70,4,3,1,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0
C3010,12,02,0000,District - West Kameng  02,Urban,Age not stated,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,03,0000,District - East Kameng  03,Total,All ages,57179,28802,28377,10950,6521,4429,10730,6371,4359,159,126,33,33,16,17,7,3,4,21,5,16
C3010,12,03,0000,District - East Kameng  03,Total,0-4,8003,3918,4085,127,63,64,127,63,64,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,03,0000,District - East Kameng  03,Total,5,2036,996,1040,308,176,132,308,176,132,0,0,0,0,0,0,0,0,0,0,0,0
C3010,12,03,0000,District - East Kameng  03,Total,6,2021,1011,1010,574,327,247,574,327,247,0,0,0,0,0,0,0,0,0,0,0,0
