Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females
C3010,28,00,0000,State - ANDHRA PRADESH  28,Rural,30-34,4020132,2026502,1993630,53058,17089,35969,0,0,0,5510,4623,887,1888,1400,488,2594,1160,1434,43066,9906,33160
C3010,28,00,0000,State - ANDHRA PRADESH  28,Rural,35-59,13800968,6970211,6830757,120175,33543,86632,0,0,0,5006,4260,746,2784,1690,1094,5186,2050,3136,107199,25543,81656
C3010,28,00,0000,State - ANDHRA PRADESH  28,Rural,60+,4505734,2152118,2353616,8673,3538,5135,0,0,0,898,700,198,695,357,338,646,379,267,6434,2102,4332
C3010,28,00,0000,State - ANDHRA PRADESH  28,Rural,Age not stated,78984,44061,34923,1034,711,323,0,0,0,605,471,134,182,134,48,89,52,37,158,54,104
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,All ages,20808940,10590209,10218731,5681592,3045175,2636417,4794058,2493693,2300365,759382,472659,286723,84330,54833,29497,28601,18200,10401,15221,5790,9431
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,0-4,1671429,853768,817661,140997,73367,67630,140997,73367,67630,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,5,446468,229967,216501,200739,104256,96483,200739,104256,96483,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,6,432161,220578,211583,278005,142390,135615,278005,142390,135615,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,7,431172,222437,208735,368092,190739,177353,368092,190739,177353,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,8,489822,246802,243020,429139,217585,211554,429139,217585,211554,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,9,409004,206973,202031,367782,187112,180670,367782,187112,180670,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,10,567024,294501,272523,488812,255480,233332,488812,255480,233332,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,11,384570,195396,189174,341052,174586,166466,341052,174586,166466,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,12,538889,276858,262031,446112,231638,214474,446112,231638,214474,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,13,423404,209771,213633,348414,175713,172701,348414,175713,172701,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,14,449697,227388,222309,347157,179382,167775,347157,179382,167775,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,15-19,2316106,1175818,1140288,1281340,693471,587869,955218,512685,442533,277641,152429,125212,37703,22374,15329,8998,5107,3891,1780,876,904
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,20-24,2139935,1081373,1058562,504180,323016,181164,82539,48760,33779,388954,254100,134854,24147,15495,8652,5826,3511,2315,2714,1150,1564
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,25-29,1982327,956815,1025512,75617,54404,21213,0,0,0,52260,37824,14436,13552,10552,3000,6616,4632,1984,3189,1396,1793
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,30-34,1605373,830695,774678,21572,14101,7471,0,0,0,13743,9273,4470,3268,2424,844,2552,1775,777,2009,629,1380
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,35-59,5184749,2725417,2459332,34628,22660,11968,0,0,0,21285,15228,6057,4471,3213,1258,3966,2776,1190,4906,1443,3463
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,60+,1282344,605470,676874,5483,3710,1773,0,0,0,3602,2641,961,790,471,319,519,327,192,572,271,301
C3010,28,00,0000,State - ANDHRA PRADESH  28,Urban,Age not stated,54466,30182,24284,2471,1565,906,0,0,0,1897,1164,733,399,304,95,124,72,52,51,25,26
C3010,28,01,0000,District - Adilabad  01,Total,All ages,2488003,1250958,1237045,599866,335758,264108,561117,308327,252790,32324,24157,8167,2386,1674,712,943,676,267,3096,924,2172
C3010,28,01,0000,District - Adilabad  01,Total,0-4,243389,124237,119152,7352,3846,3506,7352,3846,3506,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,5,63714,32443,31271,21576,11144,10432,21576,11144,10432,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,6,69665,35314,34351,42915,22179,20736,42915,22179,20736,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,7,65475,33279,32196,53279,27603,25676,53279,27603,25676,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,8,79576,39878,39698,65522,33722,31800,65522,33722,31800,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,9,60085,30285,29800,52251,26941,25310,52251,26941,25310,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,10,87408,45218,42190,68929,37166,31763,68929,37166,31763,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,11,46442,24025,22417,39509,21229,18280,39509,21229,18280,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,12,80574,41848,38726,56881,32080,24801,56881,32080,24801,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,13,51465,26741,24724,37122,21140,15982,37122,21140,15982,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,14,54927,28814,26113,34858,20582,14276,34858,20582,14276,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Total,15-19,240103,125148,114955,89932,56597,33335,74526,46309,28217,13895,9393,4502,1080,649,431,265,181,84,166,65,101
C3010,28,01,0000,District - Adilabad  01,Total,20-24,211594,104321,107273,22867,17238,5629,6397,4386,2011,15201,12067,3134,652,497,155,195,144,51,422,144,278
C3010,28,01,0000,District - Adilabad  01,Total,25-29,211850,101350,110500,3117,2317,800,0,0,0,2021,1708,313,375,325,50,188,142,46,533,142,391
C3010,28,01,0000,District - Adilabad  01,Total,30-34,179390,88160,91230,1188,668,520,0,0,0,480,377,103,108,83,25,110,79,31,490,129,361
C3010,28,01,0000,District - Adilabad  01,Total,35-59,574315,293460,280855,2318,1152,1166,0,0,0,637,543,94,142,107,35,162,111,51,1377,391,986
C3010,28,01,0000,District - Adilabad  01,Total,60+,164725,74581,90144,214,127,87,0,0,0,64,48,16,27,11,16,18,16,2,105,52,53
C3010,28,01,0000,District - Adilabad  01,Total,Age not stated,3306,1856,1450,36,27,9,0,0,0,26,21,5,2,2,0,5,3,2,3,1,2
C3010,28,01,0000,District - Adilabad  01,Rural,All ages,1827986,915067,912919,390206,222281,167925,373518,210340,163178,12398,10159,2239,825,576,249,524,378,146,2941,828,2113
C3010,28,01,0000,District - Adilabad  01,Rural,0-4,188286,95776,92510,3774,1958,1816,3774,1958,1816,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,5,47782,24152,23630,14492,7405,7087,14492,7405,7087,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,6,53615,27151,26464,32268,16730,15538,32268,16730,15538,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,7,49197,24829,24368,39134,20182,18952,39134,20182,18952,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,8,60675,30319,30356,48702,25136,23566,48702,25136,23566,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,9,44320,22355,21965,37615,19524,18091,37615,19524,18091,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,10,65002,33639,31363,48877,26710,22167,48877,26710,22167,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,11,31872,16673,15199,25954,14358,11596,25954,14358,11596,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,12,59144,30950,28194,37990,22378,15612,37990,22378,15612,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,13,35342,18775,16567,22722,13931,8791,22722,13931,8791,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,14,37911,20289,17622,20539,13226,7313,20539,13226,7313,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Rural,15-19,164694,86545,78149,44139,30787,13352,38037,26277,11760,5517,4172,1345,285,172,113,162,121,41,138,45,93
C3010,28,01,0000,District - Adilabad  01,Rural,20-24,152269,73469,78800,9785,7770,2015,3414,2525,889,5670,4894,776,229,169,60,82,56,26,390,126,264
C3010,28,01,0000,District - Adilabad  01,Rural,25-29,156043,75160,80883,1595,1106,489,0,0,0,849,779,70,156,135,21,97,74,23,493,118,375
C3010,28,01,0000,District - Adilabad  01,Rural,30-34,130950,64738,66212,761,357,404,0,0,0,170,150,20,48,34,14,69,50,19,474,123,351
C3010,28,01,0000,District - Adilabad  01,Rural,35-59,417432,209631,207801,1670,614,1056,0,0,0,145,128,17,86,57,29,97,63,34,1342,366,976
C3010,28,01,0000,District - Adilabad  01,Rural,60+,130937,59193,71744,163,90,73,0,0,0,29,22,7,19,7,12,13,12,1,102,49,53
C3010,28,01,0000,District - Adilabad  01,Rural,Age not stated,2515,1423,1092,26,19,7,0,0,0,18,14,4,2,2,0,4,2,2,2,1,1
C3010,28,01,0000,District - Adilabad  01,Urban,All ages,660017,335891,324126,209660,113477,96183,187599,97987,89612,19926,13998,5928,1561,1098,463,419,298,121,155,96,59
C3010,28,01,0000,District - Adilabad  01,Urban,0-4,55103,28461,26642,3578,1888,1690,3578,1888,1690,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,5,15932,8291,7641,7084,3739,3345,7084,3739,3345,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,6,16050,8163,7887,10647,5449,5198,10647,5449,5198,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,7,16278,8450,7828,14145,7421,6724,14145,7421,6724,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,8,18901,9559,9342,16820,8586,8234,16820,8586,8234,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,9,15765,7930,7835,14636,7417,7219,14636,7417,7219,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,10,22406,11579,10827,20052,10456,9596,20052,10456,9596,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,11,14570,7352,7218,13555,6871,6684,13555,6871,6684,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,12,21430,10898,10532,18891,9702,9189,18891,9702,9189,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,13,16123,7966,8157,14400,7209,7191,14400,7209,7191,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,14,17016,8525,8491,14319,7356,6963,14319,7356,6963,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,01,0000,District - Adilabad  01,Urban,15-19,75409,38603,36806,45793,25810,19983,36489,20032,16457,8378,5221,3157,795,477,318,103,60,43,28,20,8
C3010,28,01,0000,District - Adilabad  01,Urban,20-24,59325,30852,28473,13082,9468,3614,2983,1861,1122,9531,7173,2358,423,328,95,113,88,25,32,18,14
C3010,28,01,0000,District - Adilabad  01,Urban,25-29,55807,26190,29617,1522,1211,311,0,0,0,1172,929,243,219,190,29,91,68,23,40,24,16
C3010,28,01,0000,District - Adilabad  01,Urban,30-34,48440,23422,25018,427,311,116,0,0,0,310,227,83,60,49,11,41,29,12,16,6,10
C3010,28,01,0000,District - Adilabad  01,Urban,35-59,156883,83829,73054,648,538,110,0,0,0,492,415,77,56,50,6,65,48,17,35,25,10
C3010,28,01,0000,District - Adilabad  01,Urban,60+,33788,15388,18400,51,37,14,0,0,0,35,26,9,8,4,4,5,4,1,3,3,0
C3010,28,01,0000,District - Adilabad  01,Urban,Age not stated,791,433,358,10,8,2,0,0,0,8,7,1,0,0,0,1,1,0,1,0,1
C3010,28,02,0000,District - Nizamabad  02,Total,All ages,2345685,1162905,1182780,528196,295037,233159,486747,266670,220077,34373,24764,9609,2638,1867,771,1541,885,656,2897,851,2046
C3010,28,02,0000,District - Nizamabad  02,Total,0-4,216402,110146,106256,9371,4743,4628,9371,4743,4628,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,5,60701,31172,29529,23045,11877,11168,23045,11877,11168,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,6,60326,30960,29366,36154,18973,17181,36154,18973,17181,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,7,55525,28509,27016,44553,23446,21107,44553,23446,21107,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,8,65731,32921,32810,53839,27720,26119,53839,27720,26119,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,9,51416,26014,25402,44116,22923,21193,44116,22923,21193,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,10,70948,36889,34059,55858,30017,25841,55858,30017,25841,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,11,42824,22214,20610,35860,19335,16525,35860,19335,16525,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,12,67243,34943,32300,48311,26651,21660,48311,26651,21660,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,13,45253,23360,21893,32794,18427,14367,32794,18427,14367,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,14,47162,24373,22789,30574,17614,12960,30574,17614,12960,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Total,15-19,225461,114279,111182,82895,51652,31243,66316,40977,25339,14834,9628,5206,1169,764,405,381,218,163,195,65,130
C3010,28,02,0000,District - Nizamabad  02,Total,20-24,209790,102273,107517,23634,17220,6414,5956,3967,1989,16218,12425,3793,700,520,180,273,164,109,487,144,343
C3010,28,02,0000,District - Nizamabad  02,Total,25-29,207716,97124,110592,3327,2331,996,0,0,0,2020,1645,375,379,309,70,317,185,132,611,192,419
C3010,28,02,0000,District - Nizamabad  02,Total,30-34,174529,86435,88094,1277,701,576,0,0,0,534,412,122,105,75,30,154,79,75,484,135,349
C3010,28,02,0000,District - Nizamabad  02,Total,35-59,564874,281180,283694,2264,1210,1054,0,0,0,648,563,85,228,175,53,343,194,149,1045,278,767
C3010,28,02,0000,District - Nizamabad  02,Total,60+,176141,78057,98084,280,169,111,0,0,0,86,67,19,50,20,30,72,45,27,72,37,35
C3010,28,02,0000,District - Nizamabad  02,Total,Age not stated,3643,2056,1587,44,28,16,0,0,0,33,24,9,7,4,3,1,0,1,3,0,3
C3010,28,02,0000,District - Nizamabad  02,Rural,All ages,1920947,947773,973174,404897,229310,175587,380484,211828,168656,19247,15095,4152,1266,961,305,1185,674,511,2715,752,1963
C3010,28,02,0000,District - Nizamabad  02,Rural,0-4,178615,90774,87841,6266,3145,3121,6266,3145,3121,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,5,50149,25800,24349,17921,9267,8654,17921,9267,8654,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,6,49878,25599,24279,29508,15561,13947,29508,15561,13947,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,7,45765,23480,22285,36473,19277,17196,36473,19277,17196,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,8,53705,26824,26881,43669,22543,21126,43669,22543,21126,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,9,42525,21512,21013,36258,18919,17339,36258,18919,17339,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,10,57451,29876,27575,44577,24209,20368,44577,24209,20368,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,11,34492,17932,16560,28557,15586,12971,28557,15586,12971,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,12,54640,28432,26208,38155,21493,16662,38155,21493,16662,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,13,36617,18984,17633,25717,14784,10933,25717,14784,10933,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,14,37521,19554,17967,23210,13862,9348,23210,13862,9348,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Rural,15-19,177907,90418,87489,56104,37482,18622,46237,30423,15814,8819,6404,2415,582,424,158,292,175,117,174,56,118
C3010,28,02,0000,District - Nizamabad  02,Rural,20-24,168358,81095,87263,13702,10524,3178,3936,2759,1177,8780,7252,1528,338,273,65,197,117,80,451,123,328
C3010,28,02,0000,District - Nizamabad  02,Rural,25-29,169922,79200,90722,2059,1394,665,0,0,0,1063,934,129,185,155,30,241,137,104,570,168,402
C3010,28,02,0000,District - Nizamabad  02,Rural,30-34,143112,70397,72715,914,453,461,0,0,0,269,221,48,50,40,10,126,62,64,469,130,339
C3010,28,02,0000,District - Nizamabad  02,Rural,35-59,466937,229817,237120,1595,690,905,0,0,0,256,239,17,81,57,24,267,145,122,991,249,742
C3010,28,02,0000,District - Nizamabad  02,Rural,60+,150754,66585,84169,189,108,81,0,0,0,44,35,9,26,9,17,62,38,24,57,26,31
C3010,28,02,0000,District - Nizamabad  02,Rural,Age not stated,2599,1494,1105,23,13,10,0,0,0,16,10,6,4,3,1,0,0,0,3,0,3
C3010,28,02,0000,District - Nizamabad  02,Urban,All ages,424738,215132,209606,123299,65727,57572,106263,54842,51421,15126,9669,5457,1372,906,466,356,211,145,182,99,83
C3010,28,02,0000,District - Nizamabad  02,Urban,0-4,37787,19372,18415,3105,1598,1507,3105,1598,1507,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Urban,5,10552,5372,5180,5124,2610,2514,5124,2610,2514,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Urban,6,10448,5361,5087,6646,3412,3234,6646,3412,3234,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Urban,7,9760,5029,4731,8080,4169,3911,8080,4169,3911,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Urban,8,12026,6097,5929,10170,5177,4993,10170,5177,4993,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Urban,9,8891,4502,4389,7858,4004,3854,7858,4004,3854,0,0,0,0,0,0,0,0,0,0,0,0
C3010,28,02,0000,District - Nizamabad  02,Urban,10,13497,7013,6484,11281,5808,5473,11281,5808,5473,0,0,0,0,0,0,0,0,0,0,0,0
