Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,6,941224,492965,448259,368544,197586,170958,368544,197586,170958,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,7,749222,393840,355382,499808,268347,231461,499808,268347,231461,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,8,1161755,617920,543835,814283,443415,370868,814283,443415,370868,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,9,642765,338057,304708,494104,264281,229823,494104,264281,229823,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,10,1312725,711786,600939,962029,532416,429613,962029,532416,429613,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,11,596750,318556,278194,471784,255529,216255,471784,255529,216255,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,12,1178966,634768,544198,866026,474368,391658,866026,474368,391658,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,13,689092,351471,337621,514615,267245,247370,514615,267245,247370,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,14,909654,473876,435778,618044,329171,288873,618044,329171,288873,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,15-19,3945614,2159697,1785917,2130439,1176174,954265,1772793,986460,786333,319640,162278,157362,18217,12857,5360,19008,14148,4860,781,431,350
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,20-24,3225736,1789905,1435831,800779,502209,298570,224235,148033,76202,544407,329456,214951,19676,14989,4687,11148,8957,2191,1313,774,539
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,25-29,2603683,1360501,1243182,111500,80533,30967,0,0,0,86314,60909,25405,15977,12459,3518,7881,6354,1527,1328,811,517
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,30-34,2340543,1183322,1157221,30199,20171,10028,0,0,0,23057,15028,8029,4037,3012,1025,2019,1506,513,1086,625,461
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,35-59,7646853,4104540,3542313,51540,34869,16671,0,0,0,38332,25781,12551,7105,5207,1898,3218,2217,1001,2885,1664,1221
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,60+,2024943,1047309,977634,10101,7036,3065,0,0,0,7045,5056,1989,1460,998,462,803,528,275,793,454,339
C3010,09,00,0000,State - UTTAR PRADESH  09,Urban,Age not stated,145866,83760,62106,3409,2080,1329,0,0,0,2730,1620,1110,341,238,103,255,180,75,83,42,41
C3010,09,01,0000,District - Saharanpur  01,Total,All ages,2896863,1553322,1343541,704990,410067,294923,652152,374171,277981,39007,25396,13611,2546,1798,748,9465,8021,1444,1820,681,1139
C3010,09,01,0000,District - Saharanpur  01,Total,0-4,359185,191056,168129,10010,5450,4560,10010,5450,4560,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,5,84556,46236,38320,16468,9357,7111,16468,9357,7111,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,6,94485,50285,44200,36069,19893,16176,36069,19893,16176,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,7,68472,36702,31770,47010,25993,21017,47010,25993,21017,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,8,107968,58834,49134,79301,44657,34644,79301,44657,34644,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,9,59958,31889,28069,47863,26090,21773,47863,26090,21773,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,10,113309,61514,51795,86633,48700,37933,86633,48700,37933,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,11,50770,27228,23542,40724,22559,18165,40724,22559,18165,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,12,101879,55986,45893,75340,43541,31799,75340,43541,31799,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,13,57760,30364,27396,41424,23232,18192,41424,23232,18192,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,14,74620,39361,35259,47160,27269,19891,47160,27269,19891,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Total,15-19,306865,171336,135529,131628,81522,50106,111489,68456,43033,13900,8064,5836,812,547,265,5265,4389,876,162,66,96
C3010,09,01,0000,District - Saharanpur  01,Total,20-24,242969,132782,110187,36214,25497,10717,12661,8974,3687,19604,13152,6452,740,580,160,2871,2677,194,338,114,224
C3010,09,01,0000,District - Saharanpur  01,Total,25-29,206315,108044,98271,4215,3152,1063,0,0,0,2745,2174,571,451,351,100,604,499,105,415,128,287
C3010,09,01,0000,District - Saharanpur  01,Total,30-34,189037,94419,94618,1496,907,589,0,0,0,826,595,231,127,77,50,181,115,66,362,120,242
C3010,09,01,0000,District - Saharanpur  01,Total,35-59,575772,307062,268710,2558,1671,887,0,0,0,1507,1102,405,285,173,112,338,207,131,428,189,239
C3010,09,01,0000,District - Saharanpur  01,Total,60+,190511,103324,87187,613,409,204,0,0,0,261,203,58,110,56,54,141,95,46,101,55,46
C3010,09,01,0000,District - Saharanpur  01,Total,Age not stated,12432,6900,5532,264,168,96,0,0,0,164,106,58,21,14,7,65,39,26,14,9,5
C3010,09,01,0000,District - Saharanpur  01,Rural,All ages,2149291,1153352,995939,510928,303318,207610,484053,283955,200098,20554,15602,4952,1225,867,358,3559,2355,1204,1537,539,998
C3010,09,01,0000,District - Saharanpur  01,Rural,0-4,279966,148790,131176,5830,3191,2639,5830,3191,2639,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,5,66152,36111,30041,11163,6357,4806,11163,6357,4806,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,6,73411,39087,34324,27719,15413,12306,27719,15413,12306,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,7,52854,28288,24566,36668,20374,16294,36668,20374,16294,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,8,83558,45687,37871,62293,35372,26921,62293,35372,26921,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,9,46055,24572,21483,37332,20530,16802,37332,20530,16802,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,10,86451,46984,39467,67230,38119,29111,67230,38119,29111,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,11,37401,20155,17246,30314,17059,13255,30314,17059,13255,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,12,76622,42305,34317,57280,33741,23539,57280,33741,23539,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,13,42422,22532,19890,30254,17571,12683,30254,17571,12683,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,14,54230,28680,25550,33949,20363,13586,33949,20363,13586,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Rural,15-19,218224,122278,95946,85803,56429,29374,75446,49476,25970,7590,5143,2447,389,265,124,2250,1492,758,128,53,75
C3010,09,01,0000,District - Saharanpur  01,Rural,20-24,170470,92103,78367,19571,14883,4688,8575,6389,2186,9903,7810,2093,303,246,57,496,344,152,294,94,200
C3010,09,01,0000,District - Saharanpur  01,Rural,25-29,152339,79557,72782,2491,1901,590,0,0,0,1635,1430,205,220,182,38,258,173,85,378,116,262
C3010,09,01,0000,District - Saharanpur  01,Rural,30-34,140522,69977,70545,1024,623,401,0,0,0,482,401,81,71,38,33,138,82,56,333,102,231
C3010,09,01,0000,District - Saharanpur  01,Rural,35-59,414282,221258,193024,1476,1033,443,0,0,0,722,633,89,169,98,71,261,167,94,324,135,189
C3010,09,01,0000,District - Saharanpur  01,Rural,60+,145056,79803,65253,360,239,121,0,0,0,131,114,17,64,32,32,95,61,34,70,32,38
C3010,09,01,0000,District - Saharanpur  01,Rural,Age not stated,9276,5185,4091,171,120,51,0,0,0,91,71,20,9,6,3,61,36,25,10,7,3
C3010,09,01,0000,District - Saharanpur  01,Urban,All ages,747572,399970,347602,194062,106749,87313,168099,90216,77883,18453,9794,8659,1321,931,390,5906,5666,240,283,142,141
C3010,09,01,0000,District - Saharanpur  01,Urban,0-4,79219,42266,36953,4180,2259,1921,4180,2259,1921,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,5,18404,10125,8279,5305,3000,2305,5305,3000,2305,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,6,21074,11198,9876,8350,4480,3870,8350,4480,3870,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,7,15618,8414,7204,10342,5619,4723,10342,5619,4723,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,8,24410,13147,11263,17008,9285,7723,17008,9285,7723,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,9,13903,7317,6586,10531,5560,4971,10531,5560,4971,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,10,26858,14530,12328,19403,10581,8822,19403,10581,8822,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,11,13369,7073,6296,10410,5500,4910,10410,5500,4910,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,12,25257,13681,11576,18060,9800,8260,18060,9800,8260,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,13,15338,7832,7506,11170,5661,5509,11170,5661,5509,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,14,20390,10681,9709,13211,6906,6305,13211,6906,6305,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,01,0000,District - Saharanpur  01,Urban,15-19,88641,49058,39583,45825,25093,20732,36043,18980,17063,6310,2921,3389,423,282,141,3015,2897,118,34,13,21
C3010,09,01,0000,District - Saharanpur  01,Urban,20-24,72499,40679,31820,16643,10614,6029,4086,2585,1501,9701,5342,4359,437,334,103,2375,2333,42,44,20,24
C3010,09,01,0000,District - Saharanpur  01,Urban,25-29,53976,28487,25489,1724,1251,473,0,0,0,1110,744,366,231,169,62,346,326,20,37,12,25
C3010,09,01,0000,District - Saharanpur  01,Urban,30-34,48515,24442,24073,472,284,188,0,0,0,344,194,150,56,39,17,43,33,10,29,18,11
C3010,09,01,0000,District - Saharanpur  01,Urban,35-59,161490,85804,75686,1082,638,444,0,0,0,785,469,316,116,75,41,77,40,37,104,54,50
C3010,09,01,0000,District - Saharanpur  01,Urban,60+,45455,23521,21934,253,170,83,0,0,0,130,89,41,46,24,22,46,34,12,31,23,8
C3010,09,01,0000,District - Saharanpur  01,Urban,Age not stated,3156,1715,1441,93,48,45,0,0,0,73,35,38,12,8,4,4,3,1,4,2,2
C3010,09,02,0000,District - Muzaffarnagar  02,Total,All ages,3543362,1893832,1649530,828263,488786,339477,775489,454820,320669,44372,28356,16016,2557,1932,625,4640,3211,1429,1205,467,738
C3010,09,02,0000,District - Muzaffarnagar  02,Total,0-4,454634,244276,210358,10023,5537,4486,10023,5537,4486,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,5,106736,58255,48481,19303,11048,8255,19303,11048,8255,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,6,116532,62106,54426,38901,21807,17094,38901,21807,17094,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,7,85451,45863,39588,56657,31797,24860,56657,31797,24860,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,8,133166,72290,60876,97015,55221,41794,97015,55221,41794,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,9,75922,40553,35369,60017,33453,26564,60017,33453,26564,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,10,136115,74536,61579,103825,59912,43913,103825,59912,43913,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,11,64426,34776,29650,50771,29086,21685,50771,29086,21685,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,12,120214,65718,54496,87939,52046,35893,87939,52046,35893,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,13,72034,37237,34797,50473,28847,21626,50473,28847,21626,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,14,90904,47374,43530,55300,32899,22401,55300,32899,22401,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Total,15-19,368290,202035,166255,153277,96040,57237,132005,83450,48555,17256,9765,7491,812,621,191,3128,2174,954,76,30,46
C3010,09,02,0000,District - Muzaffarnagar  02,Total,20-24,286888,155229,131659,37367,25843,11524,13260,9717,3543,22514,14967,7547,723,583,140,666,507,159,204,69,135
C3010,09,02,0000,District - Muzaffarnagar  02,Total,25-29,249979,130812,119167,3646,2787,859,0,0,0,2697,2176,521,423,344,79,285,192,93,241,75,166
C3010,09,02,0000,District - Muzaffarnagar  02,Total,30-34,226935,113029,113906,1033,641,392,0,0,0,556,423,133,143,91,52,119,59,60,215,68,147
C3010,09,02,0000,District - Muzaffarnagar  02,Total,35-59,699232,369817,329415,2061,1387,674,0,0,0,1010,793,217,350,224,126,295,185,110,406,185,221
C3010,09,02,0000,District - Muzaffarnagar  02,Total,60+,243704,132930,110774,429,296,133,0,0,0,185,137,48,84,54,30,104,68,36,56,37,19
C3010,09,02,0000,District - Muzaffarnagar  02,Total,Age not stated,12200,6996,5204,226,139,87,0,0,0,154,95,59,22,15,7,43,26,17,7,3,4
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,All ages,2639480,1414221,1225259,602625,362311,240314,572899,341413,231486,24255,17393,6862,1302,978,324,3399,2252,1147,770,275,495
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,0-4,349107,187416,161691,5625,3107,2518,5625,3107,2518,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,5,82295,45013,37282,13018,7459,5559,13018,7459,5559,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,6,88800,47273,41527,28737,16132,12605,28737,16132,12605,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,7,65002,34879,30123,43261,24405,18856,43261,24405,18856,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,8,101520,55031,46489,74914,42678,32236,74914,42678,32236,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,9,57692,30703,26989,46206,25784,20422,46206,25784,20422,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,10,102548,56270,46278,79308,46098,33210,79308,46098,33210,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,11,47367,25670,21697,37611,21798,15813,37611,21798,15813,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,12,89897,49272,40625,66252,39766,26486,66252,39766,26486,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,13,53210,27601,25609,37101,21688,15413,37101,21688,15413,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,14,67002,35043,31959,40200,24626,15574,40200,24626,15574,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,15-19,268505,148341,120164,104441,69197,35244,91566,60920,30646,10051,6371,3680,428,323,105,2348,1570,778,48,13,35
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,20-24,206540,111882,94658,21527,16339,5188,9100,6952,2148,11597,8793,2804,311,265,46,396,288,108,123,41,82
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,25-29,185316,97050,88266,2091,1686,405,0,0,0,1537,1345,192,216,183,33,189,116,73,149,42,107
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,30-34,168191,83914,84277,652,418,234,0,0,0,344,279,65,85,54,31,98,48,50,125,37,88
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,35-59,510605,270501,240104,1275,861,414,0,0,0,553,479,74,198,116,82,248,153,95,276,113,163
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,60+,187781,103686,84095,266,180,86,0,0,0,89,70,19,51,29,22,80,53,27,46,28,18
C3010,09,02,0000,District - Muzaffarnagar  02,Rural,Age not stated,8102,4676,3426,140,89,51,0,0,0,84,56,28,13,8,5,40,24,16,3,1,2
C3010,09,02,0000,District - Muzaffarnagar  02,Urban,All ages,903882,479611,424271,225638,126475,99163,202590,113407,89183,20117,10963,9154,1255,954,301,1241,959,282,435,192,243
C3010,09,02,0000,District - Muzaffarnagar  02,Urban,0-4,105527,56860,48667,4398,2430,1968,4398,2430,1968,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Urban,5,24441,13242,11199,6285,3589,2696,6285,3589,2696,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Urban,6,27732,14833,12899,10164,5675,4489,10164,5675,4489,0,0,0,0,0,0,0,0,0,0,0,0
C3010,09,02,0000,District - Muzaffarnagar  02,Urban,7,20449,10984,9465,13396,7392,6004,13396,7392,6004,0,0,0,0,0,0,0,0,0,0,0,0
