Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females
C3010,32,00,0000,State - KERALA  32,Total,25-29,2786195,1296905,1489290,53934,33487,20447,0,0,0,20760,12390,8370,22123,13909,8214,10609,6973,3636,442,215,227
C3010,32,00,0000,State - KERALA  32,Total,30-34,2516463,1185807,1330656,12202,7045,5157,0,0,0,3386,1782,1604,4778,2696,2082,3656,2429,1227,382,138,244
C3010,32,00,0000,State - KERALA  32,Total,35-59,8911546,4333565,4577981,19622,11691,7931,0,0,0,3600,1838,1762,6226,3772,2454,7692,5474,2218,2104,607,1497
C3010,32,00,0000,State - KERALA  32,Total,60+,3335675,1484212,1851463,3978,1800,2178,0,0,0,935,461,474,1055,527,528,745,476,269,1243,336,907
C3010,32,00,0000,State - KERALA  32,Total,Age not stated,26454,14064,12390,469,283,186,0,0,0,249,140,109,130,79,51,75,53,22,15,11,4
C3010,32,00,0000,State - KERALA  32,Rural,All ages,23574449,11451282,12123167,5486377,2792574,2693803,4822156,2453567,2368589,432943,202961,229982,152358,89732,62626,74865,44804,30061,4055,1510,2545
C3010,32,00,0000,State - KERALA  32,Rural,0-4,2085053,1062041,1023012,87652,43811,43841,87652,43811,43841,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,5,411721,211062,200659,146872,74480,72392,146872,74480,72392,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,6,360912,184130,176782,264299,133895,130404,264299,133895,130404,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,7,374727,189816,184911,358657,181439,177218,358657,181439,177218,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,8,392035,199547,192488,382599,194629,187970,382599,194629,187970,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,9,371176,188296,182880,364314,184781,179533,364314,184781,179533,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,10,440991,227403,213588,431757,222680,209077,431757,222680,209077,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,11,384134,196364,187770,377651,193036,184615,377651,193036,184615,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,12,484350,249455,234895,473852,243982,229870,473852,243982,229870,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,13,474764,238342,236422,461803,231740,230063,461803,231740,230063,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,14,466731,236816,229915,442538,224006,218532,442538,224006,218532,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Rural,15-19,2236959,1113279,1123680,1316139,660954,655185,996359,505500,490859,198150,85681,112469,80508,46639,33869,40758,22915,17843,364,219,145
C3010,32,00,0000,State - KERALA  32,Rural,20-24,2214417,1070197,1144220,321336,168668,152668,33803,19588,14215,216567,106530,110037,50420,29827,20593,20034,12440,7594,512,283,229
C3010,32,00,0000,State - KERALA  32,Rural,25-29,2050842,952190,1098652,34413,21723,12690,0,0,0,13443,8204,5239,13878,8870,5008,6777,4495,2282,315,154,161
C3010,32,00,0000,State - KERALA  32,Rural,30-34,1835928,862361,973567,7384,4357,3027,0,0,0,2036,1128,908,2837,1648,1189,2248,1485,763,263,96,167
C3010,32,00,0000,State - KERALA  32,Rural,35-59,6491737,3149610,3342127,12081,7014,5067,0,0,0,2017,1047,970,3903,2343,1560,4540,3155,1385,1621,469,1152
C3010,32,00,0000,State - KERALA  32,Rural,60+,2479112,1110329,1368783,2728,1187,1541,0,0,0,574,284,290,736,352,384,449,271,178,969,280,689
C3010,32,00,0000,State - KERALA  32,Rural,Age not stated,18860,10044,8816,302,192,110,0,0,0,156,87,69,76,53,23,59,43,16,11,9,2
C3010,32,00,0000,State - KERALA  32,Urban,All ages,8266925,4017332,4249593,1935863,976088,959775,1626786,823942,802844,210507,94567,115940,69192,39610,29582,28046,17488,10558,1332,481,851
C3010,32,00,0000,State - KERALA  32,Urban,0-4,680111,347446,332665,36216,18433,17783,36216,18433,17783,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,5,133500,68408,65092,54711,27922,26789,54711,27922,26789,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,6,121849,61940,59909,90152,45678,44474,90152,45678,44474,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,7,126744,64709,62035,122212,62351,59861,122212,62351,59861,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,8,129639,65820,63819,127073,64507,62566,127073,64507,62566,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,9,121878,61951,59927,119910,60924,58986,119910,60924,58986,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,10,145782,74838,70944,143133,73467,69666,143133,73467,69666,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,11,129478,66005,63473,127427,64954,62473,127427,64954,62473,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,12,155218,80008,75210,152226,78413,73813,152226,78413,73813,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,13,153852,77263,76589,150217,75395,74822,150217,75395,74822,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,14,151900,77348,74552,145208,73704,71504,145208,73704,71504,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,00,0000,State - KERALA  32,Urban,15-19,747547,371307,376240,483208,235514,247694,346875,171802,175073,90112,37264,52848,34000,19298,14702,12108,7086,5022,113,64,49
C3010,32,00,0000,State - KERALA  32,Urban,20-24,769573,370270,399303,150873,74993,75880,11426,6392,5034,109691,51442,58249,22310,12595,9715,7234,4446,2788,212,118,94
C3010,32,00,0000,State - KERALA  32,Urban,25-29,735353,344715,390638,19521,11764,7757,0,0,0,7317,4186,3131,8245,5039,3206,3832,2478,1354,127,61,66
C3010,32,00,0000,State - KERALA  32,Urban,30-34,680535,323446,357089,4818,2688,2130,0,0,0,1350,654,696,1941,1048,893,1408,944,464,119,42,77
C3010,32,00,0000,State - KERALA  32,Urban,35-59,2419809,1183955,1235854,7541,4677,2864,0,0,0,1583,791,792,2323,1429,894,3152,2319,833,483,138,345
C3010,32,00,0000,State - KERALA  32,Urban,60+,856563,373883,482680,1250,613,637,0,0,0,361,177,184,319,175,144,296,205,91,274,56,218
C3010,32,00,0000,State - KERALA  32,Urban,Age not stated,7594,4020,3574,167,91,76,0,0,0,93,53,40,54,26,28,16,10,6,4,2,2
C3010,32,01,0000,District - Kasaragod  01,Total,All ages,1204078,588083,615995,285918,148518,137400,260882,135254,125628,16873,8429,8444,5139,2987,2152,2871,1785,1086,153,63,90
C3010,32,01,0000,District - Kasaragod  01,Total,0-4,115459,58999,56460,2736,1365,1371,2736,1365,1371,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,5,22621,11525,11096,5920,3002,2918,5920,3002,2918,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,6,20922,10621,10301,14133,7108,7025,14133,7108,7025,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,7,21985,11211,10774,20625,10496,10129,20625,10496,10129,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,8,23021,11746,11275,22272,11344,10928,22272,11344,10928,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,9,21963,11245,10718,21426,10943,10483,21426,10943,10483,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,10,26102,13499,12603,25424,13150,12274,25424,13150,12274,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,11,21931,11325,10606,21404,11053,10351,21404,11053,10351,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,12,27782,14334,13448,26600,13782,12818,26600,13782,12818,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,13,26773,13552,13221,25092,12822,12270,25092,12822,12270,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,14,27207,13900,13307,24105,12575,11530,24105,12575,11530,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Total,15-19,134759,66744,68015,62607,33274,29333,49578,26647,22931,8404,3931,4473,2839,1618,1221,1775,1072,703,11,6,5
C3010,32,01,0000,District - Kasaragod  01,Total,20-24,123852,59792,64060,11957,6580,5377,1567,967,600,7871,4116,3755,1705,965,740,787,515,272,27,17,10
C3010,32,01,0000,District - Kasaragod  01,Total,25-29,105173,48501,56672,1018,668,350,0,0,0,452,299,153,357,235,122,194,128,66,15,6,9
C3010,32,01,0000,District - Kasaragod  01,Total,30-34,87063,41096,45967,208,137,71,0,0,0,70,49,21,83,60,23,46,25,21,9,3,6
C3010,32,01,0000,District - Kasaragod  01,Total,35-59,297629,144617,153012,306,176,130,0,0,0,48,26,22,127,90,37,58,39,19,73,21,52
C3010,32,01,0000,District - Kasaragod  01,Total,60+,98838,44855,53983,70,36,34,0,0,0,19,5,14,26,19,7,8,3,5,17,9,8
C3010,32,01,0000,District - Kasaragod  01,Total,Age not stated,998,521,477,15,7,8,0,0,0,9,3,6,2,0,2,3,3,0,1,1,0
C3010,32,01,0000,District - Kasaragod  01,Rural,All ages,970378,475196,495182,229830,119779,110051,210934,109400,101534,12940,6635,6305,3623,2300,1323,2220,1395,825,113,49,64
C3010,32,01,0000,District - Kasaragod  01,Rural,0-4,94152,48044,46108,2149,1051,1098,2149,1051,1098,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,5,18546,9499,9047,4809,2438,2371,4809,2438,2371,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,6,17034,8642,8392,11476,5742,5734,11476,5742,5734,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,7,17879,9093,8786,16724,8485,8239,16724,8485,8239,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,8,18708,9577,9131,18071,9234,8837,18071,9234,8837,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,9,17852,9158,8694,17385,8890,8495,17385,8890,8495,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,10,21178,10944,10234,20606,10644,9962,20606,10644,9962,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,11,17735,9164,8571,17284,8929,8355,17284,8929,8355,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,12,22714,11701,11013,21691,11214,10477,21691,11214,10477,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,13,21782,11070,10712,20357,10449,9908,20357,10449,9908,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,14,22165,11343,10822,19458,10202,9256,19458,10202,9256,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Rural,15-19,108894,53894,55000,49593,26545,23048,39665,21358,18307,6566,3117,3449,1978,1240,738,1376,826,550,8,4,4
C3010,32,01,0000,District - Kasaragod  01,Rural,20-24,99019,47943,51076,8980,5145,3835,1259,764,495,5921,3224,2697,1166,725,441,614,418,196,20,14,6
C3010,32,01,0000,District - Kasaragod  01,Rural,25-29,84400,38799,45601,764,507,257,0,0,0,337,225,112,279,185,94,136,93,43,12,4,8
C3010,32,01,0000,District - Kasaragod  01,Rural,30-34,69854,33129,36725,171,117,54,0,0,0,56,41,15,69,51,18,40,24,16,6,1,5
C3010,32,01,0000,District - Kasaragod  01,Rural,35-59,237873,115813,122060,251,154,97,0,0,0,39,22,17,109,82,27,48,31,17,55,19,36
C3010,32,01,0000,District - Kasaragod  01,Rural,60+,79793,36961,42832,51,27,24,0,0,0,15,4,11,22,17,5,3,0,3,11,6,5
C3010,32,01,0000,District - Kasaragod  01,Rural,Age not stated,800,422,378,10,6,4,0,0,0,6,2,4,0,0,0,3,3,0,1,1,0
C3010,32,01,0000,District - Kasaragod  01,Urban,All ages,233700,112887,120813,56088,28739,27349,49948,25854,24094,3933,1794,2139,1516,687,829,651,390,261,40,14,26
C3010,32,01,0000,District - Kasaragod  01,Urban,0-4,21307,10955,10352,587,314,273,587,314,273,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,5,4075,2026,2049,1111,564,547,1111,564,547,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,6,3888,1979,1909,2657,1366,1291,2657,1366,1291,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,7,4106,2118,1988,3901,2011,1890,3901,2011,1890,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,8,4313,2169,2144,4201,2110,2091,4201,2110,2091,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,9,4111,2087,2024,4041,2053,1988,4041,2053,1988,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,10,4924,2555,2369,4818,2506,2312,4818,2506,2312,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,11,4196,2161,2035,4120,2124,1996,4120,2124,1996,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,12,5068,2633,2435,4909,2568,2341,4909,2568,2341,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,13,4991,2482,2509,4735,2373,2362,4735,2373,2362,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,14,5042,2557,2485,4647,2373,2274,4647,2373,2274,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,01,0000,District - Kasaragod  01,Urban,15-19,25865,12850,13015,13014,6729,6285,9913,5289,4624,1838,814,1024,861,378,483,399,246,153,3,2,1
C3010,32,01,0000,District - Kasaragod  01,Urban,20-24,24833,11849,12984,2977,1435,1542,308,203,105,1950,892,1058,539,240,299,173,97,76,7,3,4
C3010,32,01,0000,District - Kasaragod  01,Urban,25-29,20773,9702,11071,254,161,93,0,0,0,115,74,41,78,50,28,58,35,23,3,2,1
C3010,32,01,0000,District - Kasaragod  01,Urban,30-34,17209,7967,9242,37,20,17,0,0,0,14,8,6,14,9,5,6,1,5,3,2,1
C3010,32,01,0000,District - Kasaragod  01,Urban,35-59,59756,28804,30952,55,22,33,0,0,0,9,4,5,18,8,10,10,8,2,18,2,16
C3010,32,01,0000,District - Kasaragod  01,Urban,60+,19045,7894,11151,19,9,10,0,0,0,4,1,3,4,2,2,5,3,2,6,3,3
C3010,32,01,0000,District - Kasaragod  01,Urban,Age not stated,198,99,99,5,1,4,0,0,0,3,1,2,2,0,2,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,All ages,2408956,1152817,1256139,573876,287515,286361,498467,251619,246848,52166,22497,29669,15989,9227,6762,7008,4084,2924,246,88,158
C3010,32,02,0000,District - Kannur  02,Total,0-4,204098,104086,100012,7527,3718,3809,7527,3718,3809,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,5,39576,20257,19319,12392,6259,6133,12392,6259,6133,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,6,36129,18282,17847,26348,13213,13135,26348,13213,13135,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,7,39390,20149,19241,37993,19407,18586,37993,19407,18586,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,8,40337,20526,19811,39569,20126,19443,39569,20126,19443,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,9,38222,19544,18678,37681,19265,18416,37681,19265,18416,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,10,44438,22902,21536,43791,22557,21234,43791,22557,21234,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,11,39788,20150,19638,39311,19922,19389,39311,19922,19389,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,12,48613,24921,23692,47843,24496,23347,47843,24496,23347,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,13,48456,24238,24218,47368,23660,23708,47368,23660,23708,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,14,48723,24646,24077,46572,23495,23077,46572,23495,23077,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Total,15-19,241889,119619,122270,145400,70448,74952,108878,53731,55147,24714,9911,14803,8227,4852,3375,3559,1941,1618,22,13,9
C3010,32,02,0000,District - Kannur  02,Total,20-24,239450,115360,124090,36259,17610,18649,3194,1770,1424,25729,11638,14091,5358,3043,2315,1935,1130,805,43,29,14
C3010,32,02,0000,District - Kannur  02,Total,25-29,213544,98508,115036,3780,2125,1655,0,0,0,1310,742,568,1735,956,779,723,419,304,12,8,4
C3010,32,02,0000,District - Kannur  02,Total,30-34,186682,85265,101417,761,420,341,0,0,0,188,101,87,295,129,166,261,187,74,17,3,14
C3010,32,02,0000,District - Kannur  02,Total,35-59,651199,306295,344904,1090,700,390,0,0,0,177,86,91,332,221,111,482,370,112,99,23,76
C3010,32,02,0000,District - Kannur  02,Total,60+,246752,107195,139557,171,85,86,0,0,0,32,12,20,39,24,15,47,37,10,53,12,41
C3010,32,02,0000,District - Kannur  02,Total,Age not stated,1670,874,796,20,9,11,0,0,0,16,7,9,3,2,1,1,0,1,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,All ages,1196058,578544,617514,289004,144724,144280,253510,127536,125974,24970,11223,13747,6979,4008,2971,3397,1913,1484,148,44,104
C3010,32,02,0000,District - Kannur  02,Rural,0-4,104255,53226,51029,4068,2008,2060,4068,2008,2060,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,5,20566,10518,10048,6584,3257,3327,6584,3257,3327,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,6,18330,9168,9162,13743,6782,6961,13743,6782,6961,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,7,19676,9937,9739,18949,9537,9412,18949,9537,9412,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,8,20302,10359,9943,19897,10147,9750,19897,10147,9750,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,9,19314,9871,9443,19033,9729,9304,19033,9729,9304,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,10,21980,11387,10593,21645,11208,10437,21645,11208,10437,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,11,19892,10071,9821,19668,9953,9715,19668,9953,9715,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,12,24674,12626,12048,24293,12405,11888,24293,12405,11888,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,13,25023,12473,12550,24443,12149,12294,24443,12149,12294,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,14,24681,12458,12223,23587,11855,11732,23587,11855,11732,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Rural,15-19,122954,60742,62212,73432,35561,37871,55927,27541,28386,11911,4894,7017,3669,2108,1561,1913,1011,902,12,7,5
C3010,32,02,0000,District - Kannur  02,Rural,20-24,120705,58489,62216,17365,8767,8598,1673,965,708,12208,5811,6397,2460,1388,1072,1005,593,412,19,10,9
C3010,32,02,0000,District - Kannur  02,Rural,25-29,105493,49157,56336,1635,1011,624,0,0,0,672,418,254,651,406,245,309,185,124,3,2,1
C3010,32,02,0000,District - Kannur  02,Rural,30-34,91614,42931,48683,267,153,114,0,0,0,85,52,33,93,45,48,77,54,23,12,2,10
C3010,32,02,0000,District - Kannur  02,Rural,35-59,316509,151284,165225,312,167,145,0,0,0,68,36,32,91,52,39,85,66,19,68,13,55
C3010,32,02,0000,District - Kannur  02,Rural,60+,119342,53449,65893,76,31,45,0,0,0,20,8,12,15,9,6,7,4,3,34,10,24
C3010,32,02,0000,District - Kannur  02,Rural,Age not stated,748,398,350,7,4,3,0,0,0,6,4,2,0,0,0,1,0,1,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,All ages,1212898,574273,638625,284872,142791,142081,244957,124083,120874,27196,11274,15922,9010,5219,3791,3611,2171,1440,98,44,54
C3010,32,02,0000,District - Kannur  02,Urban,0-4,99843,50860,48983,3459,1710,1749,3459,1710,1749,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,5,19010,9739,9271,5808,3002,2806,5808,3002,2806,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,6,17799,9114,8685,12605,6431,6174,12605,6431,6174,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,7,19714,10212,9502,19044,9870,9174,19044,9870,9174,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,8,20035,10167,9868,19672,9979,9693,19672,9979,9693,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,9,18908,9673,9235,18648,9536,9112,18648,9536,9112,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,10,22458,11515,10943,22146,11349,10797,22146,11349,10797,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,11,19896,10079,9817,19643,9969,9674,19643,9969,9674,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,12,23939,12295,11644,23550,12091,11459,23550,12091,11459,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,13,23433,11765,11668,22925,11511,11414,22925,11511,11414,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,14,24042,12188,11854,22985,11640,11345,22985,11640,11345,0,0,0,0,0,0,0,0,0,0,0,0
C3010,32,02,0000,District - Kannur  02,Urban,15-19,118935,58877,60058,71968,34887,37081,52951,26190,26761,12803,5017,7786,4558,2744,1814,1646,930,716,10,6,4
C3010,32,02,0000,District - Kannur  02,Urban,20-24,118745,56871,61874,18894,8843,10051,1521,805,716,13521,5827,7694,2898,1655,1243,930,537,393,24,19,5
C3010,32,02,0000,District - Kannur  02,Urban,25-29,108051,49351,58700,2145,1114,1031,0,0,0,638,324,314,1084,550,534,414,234,180,9,6,3
C3010,32,02,0000,District - Kannur  02,Urban,30-34,95068,42334,52734,494,267,227,0,0,0,103,49,54,202,84,118,184,133,51,5,1,4
