Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Total population - Persons,Total population - Males,Total population - Females,Population attending educational institutions - Persons,Population attending educational institutions - Males,Population attending educational institutions - Females,Type of educational institution - School - Persons,Type of educational institution - School - Males,Type of educational institution - School - Females,Type of educational institution - College - Persons,Type of educational institution - College - Males,Type of educational institution - College - Females,Type of educational institution - Vocational institute - Persons,Type of educational institution - Vocational institute - Males,Type of educational institution - Vocational institute - Females,Type of educational institution - Other institute - Persons,Type of educational institution - Other institute - Males,Type of educational institution - Other institute - Females,Type of educational institution - Literacy centre - Persons,Type of educational institution - Literacy centre - Males,Type of educational institution - Literacy centre - Females
C3010,08,00,0000,State - RAJASTHAN  08,Total,All ages,56507188,29420011,27087177,13357777,8100791,5256986,12339324,7561948,4777376,508839,360834,148005,37947,27626,10321,33671,20999,12672,437996,129384,308612
C3010,08,00,0000,State - RAJASTHAN  08,Total,0-4,7233220,3781055,3452165,198549,109697,88852,198549,109697,88852,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,5,1697058,904525,792533,371033,214816,156217,371033,214816,156217,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,6,1720724,894036,826688,706015,401416,304599,706015,401416,304599,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,7,1445249,758416,686833,1074856,608496,466360,1074856,608496,466360,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,8,1993163,1048793,944370,1540300,881605,658695,1540300,881605,658695,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,9,1211876,636737,575139,997488,568552,428936,997488,568552,428936,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,10,2019681,1075079,944602,1580191,935432,644759,1580191,935432,644759,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,11,1024477,551360,473117,838900,499390,339510,838900,499390,339510,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,12,1730909,928339,802570,1263460,785336,478124,1263460,785336,478124,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,13,1199638,621324,578314,835731,518120,317611,835731,518120,317611,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,14,1267236,671316,595920,789447,515815,273632,789447,515815,273632,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Total,15-19,5490214,2987604,2502610,2184516,1509355,675161,1960734,1379291,581443,161986,102891,59095,11750,8397,3353,16906,9658,7248,33140,9118,24022
C3010,08,00,0000,State - RAJASTHAN  08,Total,20-24,4749366,2470943,2278423,600697,403699,196998,182620,143982,38638,300520,220555,79965,12916,9829,3087,8520,5896,2624,96121,23437,72684
C3010,08,00,0000,State - RAJASTHAN  08,Total,25-29,4197223,2127889,2069334,149457,62825,86632,0,0,0,33091,27253,5838,6994,5498,1496,4053,2851,1202,105319,27223,78096
C3010,08,00,0000,State - RAJASTHAN  08,Total,30-34,3821151,1917187,1903964,108361,35116,73245,0,0,0,5448,4267,1181,1985,1316,669,1510,905,605,99418,28628,70790
C3010,08,00,0000,State - RAJASTHAN  08,Total,35-59,11608147,6069259,5538888,107561,44870,62691,0,0,0,4957,3825,1132,3156,1977,1179,1941,1232,709,97507,37836,59671
C3010,08,00,0000,State - RAJASTHAN  08,Total,60+,3810272,1828925,1981347,6856,4109,2747,0,0,0,1100,836,264,862,419,443,445,293,152,4449,2561,1888
C3010,08,00,0000,State - RAJASTHAN  08,Total,Age not stated,287584,147224,140360,4359,2142,2217,0,0,0,1737,1207,530,284,190,94,296,164,132,2042,581,1461
C3010,08,00,0000,State - RAJASTHAN  08,Rural,All ages,43292813,22426640,20866173,9752720,6047938,3704782,9079853,5721163,3358690,209088,177818,31270,14737,10822,3915,17870,10739,7131,431172,127396,303776
C3010,08,00,0000,State - RAJASTHAN  08,Rural,0-4,5832760,3040843,2791917,111450,62942,48508,111450,62942,48508,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,5,1357920,721524,636396,251215,147995,103220,251215,147995,103220,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,6,1396709,723910,672799,544667,314055,230612,544667,314055,230612,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,7,1142370,598992,543378,831593,476443,355150,831593,476443,355150,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,8,1592286,835672,756614,1210401,700448,509953,1210401,700448,509953,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,9,958542,503184,455358,776576,448823,327753,776576,448823,327753,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,10,1591240,843856,747384,1220237,733721,486516,1220237,733721,486516,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,11,779710,420200,359510,623045,379843,243202,623045,379843,243202,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,12,1350367,723565,626802,951012,608754,342258,951012,608754,342258,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,13,917598,477231,440367,607561,394339,213222,607561,394339,213222,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,14,970122,515362,454760,564728,389072,175656,564728,389072,175656,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Rural,15-19,4059578,2209368,1850210,1386697,1038108,348589,1274144,968971,305173,66249,51903,14346,3771,2865,906,9862,5396,4466,32671,8973,23698
C3010,08,00,0000,State - RAJASTHAN  08,Rural,20-24,3471786,1778042,1693744,338906,232339,106567,113224,95757,17467,122349,107054,15295,4788,3856,932,3662,2545,1117,94883,23127,71756
C3010,08,00,0000,State - RAJASTHAN  08,Rural,25-29,3109331,1565375,1543956,123942,44625,79317,0,0,0,15702,14558,1144,2572,2040,532,1667,1145,522,104001,26882,77119
C3010,08,00,0000,State - RAJASTHAN  08,Rural,30-34,2852705,1418537,1434168,102467,31704,70763,0,0,0,2426,2217,209,1060,664,396,861,499,362,98120,28324,69796
C3010,08,00,0000,State - RAJASTHAN  08,Rural,35-59,8656673,4485300,4171373,99768,40191,59577,0,0,0,1309,1212,97,1837,1046,791,1279,822,457,95343,37111,58232
C3010,08,00,0000,State - RAJASTHAN  08,Rural,60+,3024562,1450454,1574108,5375,3187,2188,0,0,0,325,279,46,578,267,311,336,228,108,4136,2413,1723
C3010,08,00,0000,State - RAJASTHAN  08,Rural,Age not stated,228554,115225,113329,3080,1349,1731,0,0,0,728,595,133,131,84,47,203,104,99,2018,566,1452
C3010,08,00,0000,State - RAJASTHAN  08,Urban,All ages,13214375,6993371,6221004,3605057,2052853,1552204,3259471,1840785,1418686,299751,183016,116735,23210,16804,6406,15801,10260,5541,6824,1988,4836
C3010,08,00,0000,State - RAJASTHAN  08,Urban,0-4,1400460,740212,660248,87099,46755,40344,87099,46755,40344,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,5,339138,183001,156137,119818,66821,52997,119818,66821,52997,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,6,324015,170126,153889,161348,87361,73987,161348,87361,73987,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,7,302879,159424,143455,243263,132053,111210,243263,132053,111210,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,8,400877,213121,187756,329899,181157,148742,329899,181157,148742,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,9,253334,133553,119781,220912,119729,101183,220912,119729,101183,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,10,428441,231223,197218,359954,201711,158243,359954,201711,158243,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,11,244767,131160,113607,215855,119547,96308,215855,119547,96308,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,12,380542,204774,175768,312448,176582,135866,312448,176582,135866,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,13,282040,144093,137947,228170,123781,104389,228170,123781,104389,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,14,297114,155954,141160,224719,126743,97976,224719,126743,97976,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,00,0000,State - RAJASTHAN  08,Urban,15-19,1430636,778236,652400,797819,471247,326572,686590,410320,276270,95737,50988,44749,7979,5532,2447,7044,4262,2782,469,145,324
C3010,08,00,0000,State - RAJASTHAN  08,Urban,20-24,1277580,692901,584679,261791,171360,90431,69396,48225,21171,178171,113501,64670,8128,5973,2155,4858,3351,1507,1238,310,928
C3010,08,00,0000,State - RAJASTHAN  08,Urban,25-29,1087892,562514,525378,25515,18200,7315,0,0,0,17389,12695,4694,4422,3458,964,2386,1706,680,1318,341,977
C3010,08,00,0000,State - RAJASTHAN  08,Urban,30-34,968446,498650,469796,5894,3412,2482,0,0,0,3022,2050,972,925,652,273,649,406,243,1298,304,994
C3010,08,00,0000,State - RAJASTHAN  08,Urban,35-59,2951474,1583959,1367515,7793,4679,3114,0,0,0,3648,2613,1035,1319,931,388,662,410,252,2164,725,1439
C3010,08,00,0000,State - RAJASTHAN  08,Urban,60+,785710,378471,407239,1481,922,559,0,0,0,775,557,218,284,152,132,109,65,44,313,148,165
C3010,08,00,0000,State - RAJASTHAN  08,Urban,Age not stated,59030,31999,27031,1279,793,486,0,0,0,1009,612,397,153,106,47,93,60,33,24,15,9
C3010,08,01,0000,District - Ganganagar  01,Total,All ages,1789423,955378,834045,434404,248724,185680,408141,233908,174233,16709,10693,6016,1007,777,230,1275,766,509,7272,2580,4692
C3010,08,01,0000,District - Ganganagar  01,Total,0-4,201479,109000,92479,10125,5622,4503,10125,5622,4503,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,5,48806,26782,22024,17203,9876,7327,17203,9876,7327,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,6,47880,25393,22487,25775,14221,11554,25775,14221,11554,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,7,43969,23477,20492,36004,19859,16145,36004,19859,16145,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,8,56997,30336,26661,48134,26351,21783,48134,26351,21783,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,9,37596,19927,17669,33074,17970,15104,33074,17970,15104,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,10,59634,31953,27681,50354,27913,22441,50354,27913,22441,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,11,33937,18006,15931,29137,16096,13041,29137,16096,13041,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,12,52205,27679,24526,40309,22890,17419,40309,22890,17419,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,13,39163,19920,19243,27879,15704,12175,27879,15704,12175,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,14,42445,22239,20206,26072,15691,10381,26072,15691,10381,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Total,15-19,184570,101704,82866,67291,42525,24766,59522,38305,21217,6313,3439,2874,364,282,82,664,345,319,428,154,274
C3010,08,01,0000,District - Ganganagar  01,Total,20-24,167119,90262,76857,16038,10836,5202,4553,3410,1143,9283,6376,2907,356,282,74,384,254,130,1462,514,948
C3010,08,01,0000,District - Ganganagar  01,Total,25-29,144605,75785,68820,2777,1411,1366,0,0,0,788,636,152,157,121,36,134,100,34,1698,554,1144
C3010,08,01,0000,District - Ganganagar  01,Total,30-34,134779,69712,65067,2035,717,1318,0,0,0,138,97,41,34,22,12,47,34,13,1816,564,1252
C3010,08,01,0000,District - Ganganagar  01,Total,35-59,378248,205251,172997,2037,934,1103,0,0,0,151,112,39,76,58,18,34,23,11,1776,741,1035
C3010,08,01,0000,District - Ganganagar  01,Total,60+,114560,57033,57527,146,99,47,0,0,0,29,27,2,18,10,8,12,10,2,87,52,35
C3010,08,01,0000,District - Ganganagar  01,Total,Age not stated,1431,919,512,14,9,5,0,0,0,7,6,1,2,2,0,0,0,0,5,1,4
C3010,08,01,0000,District - Ganganagar  01,Rural,All ages,1336066,709710,626356,309598,179375,130223,294370,170721,123649,6905,5273,1632,486,395,91,722,450,272,7115,2536,4579
C3010,08,01,0000,District - Ganganagar  01,Rural,0-4,156381,84083,72298,6171,3408,2763,6171,3408,2763,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,5,37442,20450,16992,12126,6895,5231,12126,6895,5231,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,6,37313,19689,17624,19708,10876,8832,19708,10876,8832,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,7,33563,17897,15666,27447,15136,12311,27447,15136,12311,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,8,43880,23178,20702,37099,20205,16894,37099,20205,16894,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,9,28490,15049,13441,25004,13568,11436,25004,13568,11436,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,10,45570,24279,21291,38404,21257,17147,38404,21257,17147,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,11,25474,13376,12098,21567,11895,9672,21567,11895,9672,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,12,39693,20986,18707,30049,17276,12773,30049,17276,12773,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,13,29420,14957,14463,19888,11547,8341,19888,11547,8341,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,14,32152,16728,15424,18180,11353,6827,18180,11353,6827,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Rural,15-19,135143,74413,60730,39454,27246,12208,36077,25192,10885,2365,1534,831,170,143,27,418,224,194,424,153,271
C3010,08,01,0000,District - Ganganagar  01,Rural,20-24,123279,66083,57196,8445,6167,2278,2650,2113,537,4024,3278,746,163,141,22,177,127,50,1431,508,923
C3010,08,01,0000,District - Ganganagar  01,Rural,25-29,106502,55692,50810,2224,1024,1200,0,0,0,403,364,39,77,60,17,69,53,16,1675,547,1128
C3010,08,01,0000,District - Ganganagar  01,Rural,30-34,98791,50644,48147,1885,644,1241,0,0,0,59,50,9,22,15,7,26,21,5,1778,558,1220
C3010,08,01,0000,District - Ganganagar  01,Rural,35-59,272471,146703,125768,1825,799,1026,0,0,0,41,34,7,40,28,12,23,16,7,1721,721,1000
C3010,08,01,0000,District - Ganganagar  01,Rural,60+,89408,44787,44621,113,74,39,0,0,0,10,10,0,13,7,6,9,9,0,81,48,33
C3010,08,01,0000,District - Ganganagar  01,Rural,Age not stated,1094,716,378,9,5,4,0,0,0,3,3,0,1,1,0,0,0,0,5,1,4
C3010,08,01,0000,District - Ganganagar  01,Urban,All ages,453357,245668,207689,124806,69349,55457,113771,63187,50584,9804,5420,4384,521,382,139,553,316,237,157,44,113
C3010,08,01,0000,District - Ganganagar  01,Urban,0-4,45098,24917,20181,3954,2214,1740,3954,2214,1740,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,5,11364,6332,5032,5077,2981,2096,5077,2981,2096,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,6,10567,5704,4863,6067,3345,2722,6067,3345,2722,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,7,10406,5580,4826,8557,4723,3834,8557,4723,3834,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,8,13117,7158,5959,11035,6146,4889,11035,6146,4889,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,9,9106,4878,4228,8070,4402,3668,8070,4402,3668,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,10,14064,7674,6390,11950,6656,5294,11950,6656,5294,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,11,8463,4630,3833,7570,4201,3369,7570,4201,3369,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,12,12512,6693,5819,10260,5614,4646,10260,5614,4646,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,13,9743,4963,4780,7991,4157,3834,7991,4157,3834,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,14,10293,5511,4782,7892,4338,3554,7892,4338,3554,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,01,0000,District - Ganganagar  01,Urban,15-19,49427,27291,22136,27837,15279,12558,23445,13113,10332,3948,1905,2043,194,139,55,246,121,125,4,1,3
C3010,08,01,0000,District - Ganganagar  01,Urban,20-24,43840,24179,19661,7593,4669,2924,1903,1297,606,5259,3098,2161,193,141,52,207,127,80,31,6,25
C3010,08,01,0000,District - Ganganagar  01,Urban,25-29,38103,20093,18010,553,387,166,0,0,0,385,272,113,80,61,19,65,47,18,23,7,16
C3010,08,01,0000,District - Ganganagar  01,Urban,30-34,35988,19068,16920,150,73,77,0,0,0,79,47,32,12,7,5,21,13,8,38,6,32
C3010,08,01,0000,District - Ganganagar  01,Urban,35-59,105777,58548,47229,212,135,77,0,0,0,110,78,32,36,30,6,11,7,4,55,20,35
C3010,08,01,0000,District - Ganganagar  01,Urban,60+,25152,12246,12906,33,25,8,0,0,0,19,17,2,5,3,2,3,1,2,6,4,2
C3010,08,01,0000,District - Ganganagar  01,Urban,Age not stated,337,203,134,5,4,1,0,0,0,4,3,1,1,1,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,All ages,1518005,801486,716519,378375,217775,160600,352133,204011,148122,12013,8736,3277,629,494,135,961,601,360,12639,3933,8706
C3010,08,02,0000,District - Hanumangarh *  02,Total,0-4,174358,93428,80930,4818,2616,2202,4818,2616,2202,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,5,41956,22684,19272,9773,5518,4255,9773,5518,4255,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,6,39788,20710,19078,16505,9042,7463,16505,9042,7463,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,7,38921,20609,18312,32830,17871,14959,32830,17871,14959,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,8,52241,27552,24689,45101,24497,20604,45101,24497,20604,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,9,32803,17196,15607,29395,15861,13534,29395,15861,13534,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,10,53610,28737,24873,46190,25758,20432,46190,25758,20432,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,11,28780,15294,13486,25145,13916,11229,25145,13916,11229,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,12,45860,24249,21611,36316,20637,15679,36316,20637,15679,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,13,33804,16912,16892,24508,13749,10759,24508,13749,10759,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,14,37308,19489,17819,23964,14559,9405,23964,14559,9405,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Total,15-19,156102,88288,67814,58991,39928,19063,53114,36431,16683,4457,2844,1613,201,149,52,482,268,214,737,236,501
C3010,08,02,0000,District - Hanumangarh *  02,Total,20-24,139058,74096,64962,14514,9920,4594,4474,3556,918,6701,5176,1525,249,206,43,294,211,83,2796,771,2025
C3010,08,02,0000,District - Hanumangarh *  02,Total,25-29,122179,62602,59577,4212,1652,2560,0,0,0,681,579,102,102,85,17,94,68,26,3335,920,2415
C3010,08,02,0000,District - Hanumangarh *  02,Total,30-34,113076,56893,56183,3401,1074,2327,0,0,0,96,77,19,28,23,5,45,28,17,3232,946,2286
C3010,08,02,0000,District - Hanumangarh *  02,Total,35-59,311901,164596,147305,2554,1079,1475,0,0,0,64,49,15,38,26,12,32,16,16,2420,988,1432
C3010,08,02,0000,District - Hanumangarh *  02,Total,60+,95015,47403,47612,148,91,57,0,0,0,7,6,1,10,4,6,13,9,4,118,72,46
C3010,08,02,0000,District - Hanumangarh *  02,Total,Age not stated,1245,748,497,10,7,3,0,0,0,7,5,2,1,1,0,1,1,0,1,0,1
C3010,08,02,0000,District - Hanumangarh *  02,Rural,All ages,1214467,639921,574546,295444,171048,124396,275687,161175,114512,6256,5298,958,325,269,56,609,401,208,12567,3905,8662
C3010,08,02,0000,District - Hanumangarh *  02,Rural,0-4,142810,76364,66446,3067,1668,1399,3067,1668,1399,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,5,34138,18478,15660,7085,4002,3083,7085,4002,3083,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,6,32495,16820,15675,12938,7075,5863,12938,7075,5863,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,7,31430,16534,14896,26713,14463,12250,26713,14463,12250,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,8,42354,22283,20071,36970,20023,16947,36970,20023,16947,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,9,26534,13822,12712,23930,12848,11082,23930,12848,11082,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,10,43267,23151,20116,37532,20928,16604,37532,20928,16604,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,11,22951,12091,10860,20009,11044,8965,20009,11044,8965,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,12,36821,19417,17404,29023,16554,12469,29023,16554,12469,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,13,26986,13503,13483,19199,10951,8248,19199,10951,8248,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,14,29994,15705,14289,18605,11622,6983,18605,11622,6983,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Rural,15-19,121737,69460,52277,40910,29681,11229,37617,27516,10101,2177,1683,494,94,77,17,289,171,118,733,234,499
C3010,08,02,0000,District - Hanumangarh *  02,Rural,20-24,110318,58398,51920,9640,6642,2998,2999,2481,518,3568,3163,405,109,99,10,179,134,45,2785,765,2020
C3010,08,02,0000,District - Hanumangarh *  02,Rural,25-29,97703,49983,47720,3857,1382,2475,0,0,0,412,366,46,62,53,9,63,48,15,3320,915,2405
C3010,08,02,0000,District - Hanumangarh *  02,Rural,30-34,90251,45409,44842,3346,1042,2304,0,0,0,65,57,8,22,18,4,37,25,12,3222,942,2280
C3010,08,02,0000,District - Hanumangarh *  02,Rural,35-59,245525,128702,116823,2477,1037,1440,0,0,0,29,25,4,27,17,10,28,14,14,2393,981,1412
C3010,08,02,0000,District - Hanumangarh *  02,Rural,60+,78170,39203,38967,136,81,55,0,0,0,1,1,0,10,4,6,12,8,4,113,68,45
C3010,08,02,0000,District - Hanumangarh *  02,Rural,Age not stated,983,598,385,7,5,2,0,0,0,4,3,1,1,1,0,1,1,0,1,0,1
C3010,08,02,0000,District - Hanumangarh *  02,Urban,All ages,303538,161565,141973,82931,46727,36204,76446,42836,33610,5757,3438,2319,304,225,79,352,200,152,72,28,44
C3010,08,02,0000,District - Hanumangarh *  02,Urban,0-4,31548,17064,14484,1751,948,803,1751,948,803,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,5,7818,4206,3612,2688,1516,1172,2688,1516,1172,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,6,7293,3890,3403,3567,1967,1600,3567,1967,1600,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,7,7491,4075,3416,6117,3408,2709,6117,3408,2709,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,8,9887,5269,4618,8131,4474,3657,8131,4474,3657,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,9,6269,3374,2895,5465,3013,2452,5465,3013,2452,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,10,10343,5586,4757,8658,4830,3828,8658,4830,3828,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,11,5829,3203,2626,5136,2872,2264,5136,2872,2264,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,12,9039,4832,4207,7293,4083,3210,7293,4083,3210,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,13,6818,3409,3409,5309,2798,2511,5309,2798,2511,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,14,7314,3784,3530,5359,2937,2422,5359,2937,2422,0,0,0,0,0,0,0,0,0,0,0,0
C3010,08,02,0000,District - Hanumangarh *  02,Urban,15-19,34365,18828,15537,18081,10247,7834,15497,8915,6582,2280,1161,1119,107,72,35,193,97,96,4,2,2
C3010,08,02,0000,District - Hanumangarh *  02,Urban,20-24,28740,15698,13042,4874,3278,1596,1475,1075,400,3133,2013,1120,140,107,33,115,77,38,11,6,5
